Date,Open,High,Low,Close,Adj Close,Volume
1996-01-02,2259.919921875,2309.10009765625,2259.919921875,2307.699951171875,2307.699951171875,0
1996-01-03,2311.919921875,2335.530029296875,2311.60009765625,2326.179931640625,2326.179931640625,0
1996-01-04,2329.719970703125,2343.330078125,2321.6298828125,2332.81005859375,2332.81005859375,0
1996-01-05,2321.860107421875,2333.080078125,2309.10009765625,2315.659912109375,2315.659912109375,0
1996-01-08,2324.3798828125,2337.5400390625,2314.989990234375,2336.760009765625,2336.760009765625,0
1996-01-09,2343.68994140625,2360.780029296875,2343.68994140625,2351.469970703125,2351.469970703125,0
1996-01-10,2339.530029296875,2354.14990234375,2335.260009765625,2340.31005859375,2340.31005859375,0
1996-01-11,2325.719970703125,2339.010009765625,2316.1201171875,2330.97998046875,2330.97998046875,0
1996-01-12,2340.679931640625,2360.419921875,2340.679931640625,2353.889892578125,2353.889892578125,0
1996-01-15,2365.1201171875,2371.429931640625,2350.8798828125,2361.3798828125,2361.3798828125,0
1996-01-16,2370.39990234375,2382.60009765625,2368.780029296875,2379.429931640625,2379.429931640625,0
1996-01-17,2395.280029296875,2398.14990234375,2365.239990234375,2375.6298828125,2375.6298828125,0
1996-01-18,2371.8701171875,2395.8798828125,2366.050048828125,2389.6201171875,2389.6201171875,0
1996-01-19,2397.929931640625,2404.909912109375,2385.6298828125,2400.580078125,2400.580078125,0
1996-01-22,2388.830078125,2399.75,2385.639892578125,2391.739990234375,2391.739990234375,0
1996-01-23,2382.35009765625,2396.22998046875,2380.06005859375,2393.1201171875,2393.1201171875,0
1996-01-24,2402.10009765625,2437.860107421875,2402.10009765625,2436.679931640625,2436.679931640625,0
1996-01-25,2441.6201171875,2458.919921875,2427.7099609375,2437.02001953125,2437.02001953125,0
1996-01-26,2442.35009765625,2450.330078125,2421.929931640625,2449.7099609375,2449.7099609375,0
1996-01-29,2448.10009765625,2459.52001953125,2434.699951171875,2437.699951171875,2437.699951171875,0
1996-01-30,2441.300048828125,2458.06005859375,2428.93994140625,2456.090087890625,2456.090087890625,0
1996-01-31,2466.090087890625,2471.7900390625,2452.530029296875,2463.0,2463.0,0
1996-02-01,2458.4599609375,2473.580078125,2455.469970703125,2472.530029296875,2472.530029296875,0
1996-02-02,2475.530029296875,2476.090087890625,2450.429931640625,2459.81005859375,2459.81005859375,0
1996-02-05,2441.68994140625,2442.47998046875,2408.889892578125,2416.840087890625,2416.840087890625,0
1996-02-06,2418.820068359375,2438.780029296875,2414.080078125,2437.97998046875,2437.97998046875,0
1996-02-07,2449.1201171875,2451.840087890625,2440.780029296875,2442.429931640625,2442.429931640625,0
1996-02-08,2448.239990234375,2452.300048828125,2409.469970703125,2411.489990234375,2411.489990234375,0
1996-02-09,2417.7900390625,2436.219970703125,2400.330078125,2435.070068359375,2435.070068359375,0
1996-02-12,2435.070068359375,2438.2099609375,2420.9599609375,2428.590087890625,2428.590087890625,0
1996-02-13,2436.5,2441.679931640625,2425.85009765625,2436.090087890625,2436.090087890625,0
1996-02-14,2425.510009765625,2434.070068359375,2421.030029296875,2427.77001953125,2427.77001953125,0
1996-02-15,2420.260009765625,2427.820068359375,2409.889892578125,2426.510009765625,2426.510009765625,0
1996-02-16,2425.409912109375,2431.39990234375,2411.679931640625,2423.60009765625,2423.60009765625,0
1996-02-19,2402.97998046875,2404.02001953125,2383.860107421875,2387.60009765625,2387.60009765625,0
1996-02-20,2396.409912109375,2399.070068359375,2359.18994140625,2373.010009765625,2373.010009765625,0
1996-02-21,2360.699951171875,2402.510009765625,2358.489990234375,2401.590087890625,2401.590087890625,0
1996-02-22,2400.739990234375,2425.989990234375,2400.739990234375,2421.929931640625,2421.929931640625,0
1996-02-23,2431.489990234375,2466.31005859375,2431.489990234375,2449.52001953125,2449.52001953125,0
1996-02-26,2448.110107421875,2454.43994140625,2436.280029296875,2438.72998046875,2438.72998046875,0
1996-02-27,2437.820068359375,2458.85009765625,2431.3701171875,2449.090087890625,2449.090087890625,0
1996-02-28,2455.389892578125,2487.199951171875,2455.31005859375,2486.949951171875,2486.949951171875,0
1996-02-29,2489.35009765625,2494.659912109375,2470.85009765625,2485.179931640625,2485.179931640625,0
1996-03-01,2489.949951171875,2505.360107421875,2487.070068359375,2488.85009765625,2488.85009765625,0
1996-03-04,2495.860107421875,2497.6298828125,2480.25,2486.830078125,2486.830078125,0
1996-03-05,2495.260009765625,2506.260009765625,2471.5,2472.52001953125,2472.52001953125,0
1996-03-06,2476.35009765625,2486.02001953125,2464.739990234375,2471.3798828125,2471.3798828125,0
1996-03-07,2472.030029296875,2486.699951171875,2468.159912109375,2479.3798828125,2479.3798828125,0
1996-03-08,2492.760009765625,2493.52001953125,2421.820068359375,2448.800048828125,2448.800048828125,0
1996-03-11,2412.110107421875,2422.590087890625,2387.739990234375,2419.719970703125,2419.719970703125,0
1996-03-12,2442.909912109375,2448.300048828125,2414.22998046875,2415.2900390625,2415.2900390625,0
1996-03-13,2426.139892578125,2435.260009765625,2416.4599609375,2417.0,2417.0,0
1996-03-14,2424.8798828125,2433.590087890625,2418.89990234375,2432.4599609375,2432.4599609375,0
1996-03-15,2437.280029296875,2469.969970703125,2437.179931640625,2458.0,2458.0,0
1996-03-18,2456.110107421875,2474.8798828125,2447.6201171875,2472.550048828125,2472.550048828125,0
1996-03-19,2486.5400390625,2500.239990234375,2481.280029296875,2484.739990234375,2484.739990234375,0
1996-03-20,2488.6298828125,2495.090087890625,2475.080078125,2491.72998046875,2491.72998046875,0
1996-03-21,2497.239990234375,2507.429931640625,2491.72998046875,2505.320068359375,2505.320068359375,0
