Contract,Date,pClose,pSettle,Open,High,Low,Close,Settle,UpDown1,UpDown2,Volume,Amount,OpenInterest
p1101,2010-04-28,7062,7036,7344.77783454106,7380.49328739781,7283.85147378543,7317.46601765061,6986,-70,-50,351232,2453991.7,167948
p1101,2010-04-29,6966,6986,7296.45692773487,7327.97056260848,7264.94329286127,7264.94329286127,6940,-70,-46,251504,1745662.22,173908
p1101,2010-04-30,6916,6940,7285.952382777,7309.06238168431,7233.42965798766,7300.65874571802,6924,10,-16,192888,1335886.91,169298
p1101,2010-05-04,6950,6924,7279.64965580229,7292.25510975173,7243.93420294553,7258.64056588655,6918,-14,-6,150550,1041552.97,175340
p1101,2010-05-05,6910,6918,7212.42056807193,7279.64965580229,7193.51238714776,7273.34692882756,6900,6,-18,198134,1367125.27,174306
p1101,2010-05-06,6924,6900,7288.05329176858,7294.3560187433,7201.91602311406,7208.21875008878,6904,-38,4,222380,1535377.96,185280
p1101,2010-05-07,6862,6904,7164.09966126574,7164.09966126574,7040.1460307629,7042.24693975448,6738,-200,-166,281486,1896778.27,176634
p1101,2010-05-10,6704,6738,7111.5769364764,7149.39329832472,7090.56784656066,7143.09057135,6772,62,34,186498,1263163.98,175374
p1101,2010-05-11,6800,6772,7130.48511740057,7143.09057135,7075.86148361965,7084.26511958594,6764,-28,-8,180538,1221517.18,184418
p1101,2010-05-12,6744,6764,7101.07239151854,7153.59511630787,7092.66875555224,7119.98057244269,6784,14,20,150800,1023203.09,172720
p1101,2010-05-13,6778,6784,7130.48511740057,7134.68693538371,7014.93512286402,7073.76057462808,6722,-50,-62,351938,2366209.7,197800
p1101,2010-05-14,6734,6722,7038.04512177133,7067.45784765336,6985.52239698199,6991.82512395671,6690,-66,-32,238106,1593107.33,211834
p1101,2010-05-17,6656,6690,6932.99967219265,6964.51330706626,6794.3396787488,6832.15604059712,6534,-186,-156,318098,2078599.46,208854
p1101,2010-05-18,6504,6534,6848.96331252971,6935.10058118422,6815.34876866453,6922.49512723478,6556,56,22,224778,1473984.01,192152
p1101,2010-05-19,6590,6556,6867.87149345386,6947.70603513367,6848.96331252971,6901.48603731905,6572,14,16,166954,1097420.84,193458
p1101,2010-05-20,6570,6572,6943.50421715052,7017.03603185559,6943.50421715052,6964.51330706626,6646,58,74,229444,1525323.99,186232
p1101,2010-05-21,6630,6646,6945.6051261421,7027.54057681346,6924.59603622636,7023.33875883031,6646,40,0,226228,1503824.64,189766
p1101,2010-05-24,6686,6646,7006.53148689772,7035.94421277975,6996.02694193985,7023.33875883031,6678,40,32,160074,1069229.26,192098
p1101,2010-05-25,6686,6678,7006.53148689772,7008.6323958893,6930.89876320107,6937.2014901758,6630,-74,-48,174476,1156779.13,201464
p1101,2010-05-26,6604,6630,6962.41239807468,6985.52239698199,6901.48603731905,6981.32057899884,6618,16,-12,207376,1372660.46,198828
p1101,2010-05-27,6646,6618,6996.02694193985,7004.43057790615,6962.41239807468,7002.32966891458,6644,48,26,152232,1011606.15,190052
p1101,2010-05-28,6666,6644,7033.84330378818,7035.94421277975,6979.21967000727,7002.32966891458,6670,22,26,109560,730968.64,186062
p1101,2010-05-31,6666,6670,6975.01785202412,6975.01785202412,6909.88967328534,6916.19240026006,6604,-86,-66,144520,954496.36,194780
p1101,2010-06-01,6584,6604,6914.09149126849,6968.7151250494,6880.47694740331,6907.78876429376,6588,-28,-16,179462,1182484.16,197784
p1101,2010-06-02,6576,6588,6907.78876429376,6964.51330706626,6890.98149236118,6964.51330706626,6598,42,10,153340,1011832.7,196058
p1101,2010-06-03,6630,6598,6968.7151250494,6975.01785202412,6911.99058227691,6943.50421715052,6608,12,10,157660,1042105.42,199752
p1101,2010-06-04,6610,6608,6945.6051261421,6989.72421496513,6935.10058118422,6964.51330706626,6630,22,22,136752,906786.42,197410
p1101,2010-06-07,6630,6630,6834.25694958869,6834.25694958869,6735.51422698474,6767.02786185834,6452,-188,-178,231388,1492957.82,215636
p1101,2010-06-08,6442,6452,6777.53240681621,6788.03695177408,6754.4224079089,6773.33058883306,6446,-4,-6,108440,699212.12,206920
p1101,2010-06-09,6448,6446,6773.33058883306,6779.63331580778,6638.87241337236,6731.31240900159,6378,-38,-68,368822,2353032.61,198508
p1101,2010-06-10,6408,6378,6720.80786404372,6743.91786295103,6682.9915021954,6682.9915021954,6392,-16,14,204852,1309579.4,198894
p1101,2010-06-11,6362,6392,6701.89968311956,6727.11059101844,6670.38604824596,6682.9915021954,6376,-30,-16,140584,896571.56,200028
p1101,2010-06-17,6362,6376,6775.43149782464,6781.73422479935,6725.00968202687,6733.41331799316,6426,34,50,127908,821958.71,197098
p1101,2010-06-18,6410,6426,6735.51422698474,6773.33058883306,6735.51422698474,6756.52331690047,6434,6,8,91582,589248.72,191910
p1101,2010-06-21,6432,6434,6775.43149782464,6863.66967547073,6775.43149782464,6846.86240353814,6496,84,62,140140,910415.52,188058
p1101,2010-06-22,6518,6496,6819.55058664768,6834.25694958869,6802.74331471509,6819.55058664768,6486,-4,-10,67516,438025.86,185882
p1101,2010-06-23,6492,6486,6785.93604278251,6825.8533136224,6760.72513488362,6823.75240463082,6472,10,-14,99350,643068.29,182302
p1101,2010-06-24,6496,6472,6823.75240463082,6851.06422152128,6804.84422370666,6830.05513160555,6502,30,30,126994,825880.46,184720
p1101,2010-06-25,6502,6502,6800.64240572352,6840.55967656341,6800.64240572352,6821.65149563925,6492,-8,-10,110612,718247.22,184888
p1101,2010-06-28,6494,6492,6823.75240463082,6869.97240244545,6798.54149673194,6800.64240572352,6508,-18,16,138942,904467.95,194652
p1101,2010-06-29,6474,6508,6785.93604278251,6798.54149673194,6689.29422917012,6710.30331908585,6414,-120,-94,170608,1094328.76,213128
p1101,2010-06-30,6388,6414,6649.37695833022,6672.48695723753,6626.26695942292,6655.67968530494,6330,-78,-84,116036,734645.27,226396
p1101,2010-07-01,6336,6330,6647.27604933865,6678.78968421225,6586.34968858302,6601.05605152403,6328,-46,-2,98246,621786.65,226896
p1101,2010-07-02,6284,6328,6588.45059757459,6630.46877740606,6546.43241774312,6609.45968749033,6272,-36,-56,180388,1131411.79,230718
p1101,2010-07-05,6292,6272,6601.05605152403,6609.45968749033,6567.44150765886,6571.643325642,6272,-16,0,104640,656474.7,230036
p1101,2010-07-06,6256,6272,6500.2124199285,6546.43241774312,6462.39605808018,6533.82696379368,6196,-52,-76,230026,1425514.11,238228
p1101,2010-07-07,6220,6196,6540.1296907684,6546.43241774312,6506.51514690322,6533.82696379368,6212,24,16,113232,703481.5,235176
p1101,2010-07-08,6220,6212,6630.46877740606,6630.46877740606,6588.45059757459,6601.05605152403,6286,72,74,121204,762004.2,217078
p1101,2010-07-09,6284,6286,6617.86332345662,6672.48695723753,6601.05605152403,6664.08332127124,6316,58,30,118472,748422.48,202092
p1101,2010-07-12,6344,6316,6699.79877412799,6699.79877412799,6630.46877740606,6643.07423135551,6344,8,28,92658,587856.86,196800
p1101,2010-07-13,6324,6344,6666.18423026281,6720.80786404372,6634.67059538921,6668.28513925438,6354,4,10,219290,1393663.83,201818
p1101,2010-07-14,6348,6354,6701.89968311956,6733.41331799316,6697.69786513642,6729.21150001001,6394,52,40,194362,1242831.4,214072
p1101,2010-07-15,6406,6394,6735.51422698474,6750.22058992575,6708.20241009428,6720.80786404372,6408,4,14,153356,982747.54,210402
p1101,2010-07-16,6398,6408,6785.93604278251,6874.17422042859,6779.63331580778,6867.87149345386,6502,130,94,252244,1640395.33,223160
p1101,2010-07-19,6538,6502,6848.96331252971,6867.87149345386,6832.15604059712,6865.7705844623,6516,34,14,121930,794680.32,219458
p1101,2010-07-20,6536,6516,6846.86240353814,6867.87149345386,6804.84422370666,6855.26603950443,6506,10,-10,179894,1170648.2,217634
p1101,2010-07-21,6526,6506,6876.27512942017,6884.67876538646,6834.25694958869,6844.76149454656,6526,10,20,121618,793899.48,206068
p1101,2010-07-22,6516,6526,6827.95422261397,6945.6051261421,6827.95422261397,6926.69694521793,6568,68,42,223734,1469561.49,224458
p1101,2010-07-23,6594,6568,6970.81603404097,6977.11876101569,6941.40330815895,6962.41239807468,6626,60,58,157178,1041504.65,221572
p1101,2010-07-26,6628,6626,6932.99967219265,7033.84330378818,6932.99967219265,7010.73330488087,6666,48,40,186174,1241335.3,233090
p1101,2010-07-27,6674,6666,6989.72421496513,6996.02694193985,6886.77967437804,6897.28421933591,6592,-100,-74,227402,1499125.43,217908
p1101,2010-07-28,6566,6592,6914.09149126849,6962.41239807468,6901.48603731905,6958.21058009154,6608,32,16,121330,801832.28,210274
p1101,2010-07-29,6624,6608,6996.02694193985,7088.46693756909,6975.01785202412,7059.05421168706,6708,112,100,273924,1837883.98,232622
p1101,2010-07-30,6720,6708,7084.26511958594,7130.48511740057,7067.45784765336,7080.0633016028,6758,32,50,211170,1427273.7,236766
p1101,2010-08-02,6740,6758,7143.09057135,7296.45692773487,7143.09057135,7258.64056588655,6886,152,128,259290,1785591.65,246036
p1101,2010-08-03,6910,6886,7279.64965580229,7298.55783672644,7210.31965908036,7248.13602092868,6914,14,28,284814,1969242.21,240496
p1101,2010-08-04,6900,6914,7330.07147160005,7330.07147160005,7264.94329286127,7290.15420076015,6948,26,34,274154,1904828.26,249102
p1101,2010-08-05,6940,6948,7353.18147050736,7378.39237840624,7199.81511412249,7204.01693210563,6914,-90,-34,315382,2180681.59,246506
p1101,2010-08-06,6858,6914,7237.63147597081,7424.61237622085,7218.72329504665,7414.10783126299,6966,144,52,566646,3947737.61,291704
p1101,2010-08-09,7058,6966,7414.10783126299,7584.28145958045,7380.49328739781,7546.46509773213,7128,218,162,655522,4673414.42,258168
p1101,2010-08-10,7184,7128,7502.34600890908,7531.7587347911,7418.30964924614,7441.41964815344,7106,-44,-22,402010,2856814.93,238270
p1101,2010-08-11,7084,7106,7451.92419311131,7496.04328193435,7399.40146832197,7412.00692227142,7096,-50,-10,302568,2147495.21,216552
p1101,2010-08-12,7056,7096,7401.50237731355,7489.74055495963,7367.88783344837,7426.71328521243,7080,-26,-16,316612,2241785,215928
p1101,2010-08-13,7070,7080,7447.72237512816,7613.69418546247,7443.52055714501,7598.98782252146,7166,154,86,301338,2159924.52,210902
p1101,2010-08-16,7234,7166,7647.30872932765,7750.25326991475,7632.60236638663,7657.81327428552,7324,124,158,406428,2976908.54,225318
p1101,2010-08-17,7290,7324,7615.79509445405,7634.70327537821,7571.676005631,7632.60236638663,7242,-58,-82,306798,2222205.48,226466
p1101,2010-08-18,7266,7242,7666.21691025181,7691.4278181507,7504.44691790065,7538.06146176583,7220,-66,-22,412662,2979562.46,230440
p1101,2010-08-19,7176,7220,7540.1623707574,7563.27236966471,7460.3278290776,7550.66691571527,7162,-32,-58,331236,2372553.16,237258
p1101,2010-08-20,7188,7162,7416.20874025456,7439.31873916187,7292.25510975173,7309.06238168431,7032,-204,-130,256308,1802726.87,213178
p1101,2010-08-23,6958,7032,7340.57601655791,7380.49328739781,7298.55783672644,7330.07147160005,6990,-54,-42,220246,1539910.52,206010
p1101,2010-08-24,6978,6990,7300.65874571802,7374.19056042309,7279.64965580229,7300.65874571802,6984,-40,-6,171650,1198880.96,202634
p1101,2010-08-25,6950,6984,7325.8696536169,7348.97965252421,7220.82420403823,7246.0351119371,6936,-86,-48,160404,1112722.43,202044
p1101,2010-08-26,6898,6936,7264.94329286127,7315.36510865903,7250.23692992025,7309.06238168431,6928,22,-8,138504,959817.98,198084
p1101,2010-08-27,6958,6928,7332.17238059162,7388.89692336411,7327.97056260848,7374.19056042309,7006,92,78,128556,900714.77,184524
p1101,2010-08-30,7020,7006,7458.22692008603,7489.74055495963,7424.61237622085,7468.7314650439,7104,104,98,91604,650829.39,165328
p1101,2010-08-31,7110,7104,7412.00692227142,7412.00692227142,7313.26419966746,7315.36510865903,6990,-140,-114,62258,435297.21,161432
p1101,2010-09-01,6964,6990,7294.3560187433,7388.89692336411,7283.85147378543,7313.26419966746,6986,-28,-4,73062,510449.24,154266
p1101,2010-09-02,6962,6986,7344.77783454106,7380.49328739781,7325.8696536169,7376.29146941466,7002,36,16,57264,400987.34,146978
p1101,2010-09-03,7022,7002,7365.7869244568,7479.23601000177,7365.7869244568,7468.7314650439,7068,108,66,62678,443040.93,137614
p1101,2010-09-06,7110,7068,7517.05237185009,7542.26327974897,7489.74055495963,7491.84146395121,7150,64,82,42622,304807.76,133650
p1101,2010-09-07,7132,7150,7512.85055386694,7577.97873260572,7466.63055605233,7577.97873260572,7170,64,20,54316,389514.88,130226
p1105,2010-09-08,7436,7380,7643.20071201492,7651.35345944107,7529.06224804883,7537.21499547498,7440,16,60,289734,2155938.88,124432
p1105,2010-09-09,7396,7440,7571.86417203611,7600.39878802763,7202.95235100286,7433.26746579157,7294,-146,-146,489398,3570482.56,101492
p1101,2010-09-10,7098,7106,7466.77895619807,7504.47938290539,7433.26746579157,7498.19597845417,7136,54,30,23210,165662.32,111862
p1101,2010-09-13,7160,7136,7445.83427469401,7563.12449111676,7435.36193394198,7556.84108666554,7152,80,16,32986,235946.31,107884
p1105,2010-09-14,7422,7354,7534.4413960287,7585.3497838397,7457.06064655597,7469.27865963061,7384,-18,30,447626,3306137.1,120178
p1105,2010-09-15,7336,7384,7493.71468577989,7528.33238949138,7465.20598860573,7477.42400168037,7364,-40,-20,301866,2223376.41,123578
p1105,2010-09-16,7344,7364,7501.86002782966,7522.22338295406,7391.89791015789,7448.91530450621,7322,-48,-42,328380,2404663.9,109230
p1105,2010-09-17,7316,7322,7473.35133065549,7481.49667270525,7424.47927835693,7459.09698206841,7324,4,2,214936,1574308.88,109204
p1105,2010-09-20,7326,7324,7573.13177076506,7807.31035469568,7573.13177076506,7740.11128278516,7588,278,264,358074,2717493.26,115908
p1105,2010-09-21,7602,7588,7734.00227624783,7742.1476182976,7646.4398492129,7734.00227624783,7570,8,-18,230110,1742357.14,109884
p1105,2010-09-27,7596,7570,8002.79856388994,8114.79701707415,7880.61843314353,7935.59949197941,7854,224,284,207854,1632784.02,109370
p1105,2010-09-28,7794,7854,7860.25507801913,7990.5805508153,7860.25507801913,7972.25353120334,7794,-24,-60,168424,1312956.65,115408
p1105,2010-09-29,7830,7794,7888.76377519329,7921.34514339233,7742.1476182976,7823.6010387952,7686,-110,-108,190706,1466130.96,102862
p1105,2010-09-30,7684,7686,7819.52836777032,7890.80011070573,7738.07494727272,7886.72743968085,7672,60,-14,141196,1083477.54,100746
p1105,2010-10-08,7746,7672,7880.61843314353,8002.79856388994,7811.38302572056,7892.83644621817,7796,80,124,242122,1887610.84,121954
p1105,2010-10-11,7752,7796,8332.68491690525,8332.68491690525,8332.68491690525,8332.68491690525,8178,388,382,9564,78224.36,118652
p1105,2010-10-12,8184,8178,8293.99454216888,8359.15727856697,8173.85074693492,8310.28522626841,8160,-16,-18,281168,2294412.56,132146
p1105,2010-10-13,8162,8160,8351.01193651721,8401.92032432822,8289.92187114401,8363.22994959185,8192,54,32,241704,1980481.35,143474
p1105,2010-10-14,8214,8192,8399.88398881578,8513.91877751242,8377.48429817894,8452.82871213922,8310,110,118,365070,3034001.08,161658
p1105,2010-10-15,8302,8310,8489.48275136315,8491.51908687559,8385.62964022869,8465.04672521387,8298,4,-12,271774,2255344.02,159414
p1105,2010-10-18,8314,8298,8336.75758793013,8375.44796266649,8222.72279923348,8265.48584499472,8144,-180,-154,255500,2081203.42,152948
p1105,2010-10-19,8118,8144,8328.61224588037,8440.61069906458,8285.84920011913,8340.83025895501,8214,48,70,318544,2617112.32,144864
p1105,2010-10-20,8192,8214,8210.50478615884,8324.53957485549,8155.52372732295,8277.70385806937,8118,-84,-96,265842,2158340.89,143788
p1105,2010-10-21,8130,8118,8497.62809341291,8581.11784942295,8399.88398881578,8444.68337008947,8342,176,224,410276,3422710.63,144696
p1105,2010-10-22,8294,8342,8438.57436355214,8522.06411956219,8422.28367945262,8479.30107380095,8340,-14,-2,253268,2112706.23,152450
p1105,2010-10-25,8328,8340,8522.06411956219,8799.00574925405,8517.99144853731,8705.3343156818,8536,210,196,327574,2796390.5,157334
p1105,2010-10-26,8550,8536,8705.3343156818,8717.55232875644,8591.29952698516,8621.84455967176,8500,-68,-36,228106,1939274.16,145680
p1105,2010-10-27,8468,8500,8711.44332221913,8731.80667734353,8222.72279923348,8471.15573175118,8394,-180,-106,208040,1746588.19,135186
p1105,2010-10-28,8320,8394,8554.64548776124,8634.0625727464,8491.51908687559,8634.0625727464,8404,86,10,151602,1274164.73,123676
p1105,2010-10-29,8480,8404,8562.79082981099,8603.51754005979,8432.46535701482,8469.11939623875,8368,-86,-36,167230,1399558.21,111704
p1105,2010-11-01,8318,8368,8507.80977097511,8627.95356620908,8507.80977097511,8577.04517839807,8430,56,62,83516,704163.61,108200
p1105,2010-11-02,8424,8430,8613.699217622,8670.71661197032,8544.46381019903,8589.26319147272,8450,6,20,86204,728460.08,104994
p1105,2010-11-03,8436,8450,8603.51754005979,8644.2442503086,8511.88244199999,8548.53648122391,8438,-54,-12,71924,606904.92,98952
p1105,2010-11-04,8396,8438,8644.2442503086,8872.3138277019,8585.19052044784,8849.91413706506,8572,254,134,79474,681406.6,90062
p1109,2010-11-05,8962,8840,8938.78852585504,9165.9119638739,8938.78852585504,9165.9119638739,9236,442,396,239840,2215291.2,157672
p1109,2010-11-08,9282,9236,9150.11207253346,9566.83420663761,9071.11261583125,9347.61071428898,9468,230,232,646260,6119155.45,158014
p1109,2010-11-09,9466,9468,9302.18602668521,9584.60908439561,9262.6862983341,9454.25998083697,9566,106,98,715358,6843613.4,169758
p1109,2010-11-10,9574,9566,9529.30946470407,9649.78363617494,9406.86030681564,9436.48510307897,9660,-10,94,642002,6202541.38,165450
p1109,2010-11-11,9556,9660,9499.68466844073,9596.45900290094,9393.03540189275,9454.25998083697,9634,-86,-26,553812,5335685.54,189812
p1109,2010-11-12,9574,9634,9454.25998083697,9479.93480426518,9039.51283315036,9039.51283315036,9260,-480,-374,458192,4243313.5,150842
p1109,2010-11-15,9154,9260,8921.01364809705,9146.16209969835,8695.86519649574,8930.88858018482,9050,-216,-210,700560,6340515.42,140144
p1109,2010-11-16,9044,9050,9013.83800972215,9061.23768374347,8822.26432721928,8842.01419139484,9044,-96,-6,558954,5056090.73,141342
p1109,2010-11-17,8954,9044,8484.54164981734,8522.06639175089,8484.54164981734,8484.54164981734,8596,-452,-448,83740,719940.32,130298
p1109,2010-11-18,8592,8596,8551.69118801422,8622.79069904621,8247.54327971071,8547.7412151791,8572,60,-24,555788,4764572.98,123414
p1109,2010-11-19,8656,8572,8709.69010141864,8749.18982976974,8502.31652757534,8719.56503350642,8752,258,180,531958,4656694.51,148520
p1109,2010-11-22,8830,8752,8452.94186713646,8573.41603860732,8431.21701654335,8450.9668807189,8622,-194,-130,401660,3463858.22,141210
p1109,2010-11-23,8558,8622,8492.44159548756,8531.94132383867,8304.81788581981,8342.34262775336,8504,-174,-118,473372,4026482.2,133882
p1109,2010-11-24,8448,8504,8415.4171252029,8551.69118801422,8403.56720669757,8549.71620159667,8586,154,82,357452,3069379.57,131646
p1109,2010-11-25,8658,8586,8541.81625592644,8697.8401829133,8541.81625592644,8579.34099785999,8742,102,156,356416,3116218.7,122880
p1109,2010-11-26,8688,8742,8622.79069904621,8636.61560396909,8387.76731535713,8518.11641891578,8618,-116,-124,527458,4546513.13,138318
p1109,2010-11-29,8626,8618,8492.44159548756,8666.24040023242,8433.1920029609,8666.24040023242,8664,158,46,414928,3595737.78,167390
p1109,2010-11-30,8776,8664,8640.5655768042,8739.31489768196,8516.14143249822,8733.3899384293,8738,180,74,435758,3807792.8,166504
p1109,2010-12-01,8844,8738,8693.8902100782,8897.31381108639,8682.04029157286,8871.63898765817,8920,246,182,595126,5308603.75,192878
p1109,2010-12-02,8984,8920,8992.11315912904,9041.48781956792,8938.78852585504,8952.61343077793,9092,146,172,313958,2854788.52,192328
p1109,2010-12-03,9066,9092,8932.86356660238,9019.76296897481,8913.11370242683,8970.38830853593,9074,-8,-18,302122,2741920.49,178210
p1109,2010-12-06,9084,9074,9035.56286031525,9124.43724910523,8966.43833570082,9114.56231701747,9176,156,102,388348,3563769.18,195246
p1109,2010-12-07,9230,9176,9086.91250717169,9237.01147490589,9063.21267016103,9235.03648848833,9270,176,94,514188,4766861.39,217504
p1109,2010-12-08,9352,9270,9075.06258866636,9144.18711328079,8946.68847152527,8958.5383900306,9172,-198,-98,431526,3958330.47,187692
p1109,2010-12-09,9072,9172,9122.46226268769,9167.88695029146,9043.46280598548,9094.81245284191,9226,38,54,366354,3380488.43,188032
p1109,2010-12-10,9210,9226,9073.0876022488,9102.71239851213,9017.78798255726,9080.98754791902,9170,-30,-56,269338,2469866.04,186894
p1109,2010-12-13,9196,9170,9035.56286031525,9331.81082294854,9035.56286031525,9296.26106743254,9342,244,172,319524,2985349.56,211606
p1109,2010-12-14,9414,9342,9331.81082294854,9371.31055129965,9262.6862983341,9345.63572787143,9432,122,90,308760,2912557.07,209248
p1109,2010-12-15,9464,9432,9294.28608101499,9436.48510307897,9217.26161073033,9233.06150207077,9446,-82,14,398414,3763899.71,200094
p1109,2010-12-16,9350,9446,9258.736325499,9288.36112176233,9201.46171938989,9235.03648848833,9364,-94,-82,228882,2143252.57,199746
p1109,2010-12-17,9352,9364,9235.03648848833,9331.81082294854,9221.21158356545,9282.43616250966,9410,36,46,241226,2270106.07,188230
p1109,2010-12-20,9400,9410,9333.7858093661,9395.01038831031,9088.88749358924,9223.186569983,9400,-70,-10,332634,3127336.41,176984
p1109,2010-12-21,9340,9400,9321.93589086076,9363.41060562943,9252.81136624633,9347.61071428898,9422,66,22,279556,2634427.9,177328
p1109,2010-12-22,9466,9422,9400.93534756297,9410.81027965075,9292.31109459744,9325.88586369587,9472,22,50,202356,1917057.14,171354
p1109,2010-12-23,9444,9472,9369.33556488209,9554.98428813228,9353.53567354165,9527.33447828651,9586,176,114,283236,2715600.89,174010
p1109,2010-12-24,9648,9586,9576.70913872539,9584.60908439561,9406.86030681564,9535.23442395673,9624,70,38,219074,2108606.64,163776
p1109,2010-12-27,9656,9624,9479.93480426518,9643.85867692227,9456.23496725452,9612.25889424139,9698,110,74,315972,3064590.64,166406
p1109,2010-12-28,9734,9698,9677.43344602071,9766.30783481069,9643.85867692227,9691.25835094359,9838,116,140,256362,2522416.46,160038
p1109,2010-12-29,9814,9838,9673.4834731856,9697.18331019626,9519.43453261629,9551.03431529717,9720,-166,-118,250426,2434619.04,153228
p1109,2010-12-30,9672,9720,9517.45954619873,9653.73360901005,9462.15992650719,9647.80864975738,9674,50,-46,212312,2053919.3,154752
p1109,2010-12-31,9770,9674,9586.58407081317,9707.05824228404,9560.90924738495,9663.60854109782,9766,112,92,167614,1637087,152554
p1109,2011-01-04,9786,9766,9697.18331019626,9827.53241375491,9675.45845960315,9799.88260390913,9896,158,130,219102,21684164120,171810
p1109,2011-01-05,9924,9896,9677.43344602071,9736.68303854737,9632.00875841694,9671.50848676804,9812,-102,-84,183922,18049483920,163598
p1109,2011-01-06,9794,9812,9756.43290272292,9991.45628641199,9756.43290272292,9961.83149014867,10026,276,214,255552,25625626240,180714
p1109,2011-01-07,10088,10026,9835.43235942513,9953.93154447844,9635.95873125205,9728.78309287715,9958,-174,-68,416438,41474240480,174940
p1109,2011-01-10,9852,9958,9795.93263107402,9809.75753599691,9639.90870408716,9691.25835094359,9842,-144,-116,262514,25841121960,176136
p1109,2011-01-11,9814,9842,9746.55797063514,9791.98265823891,9687.30837810848,9766.30783481069,9860,48,18,193388,19069180520,169788
p1109,2011-01-12,9890,9860,9762.35786197559,9817.65748166713,9551.03431529717,9596.45900290094,9790,-142,-70,463450,45374696720,189226
p1109,2011-01-13,9718,9790,9776.18276689847,9863.0821692709,9657.68358184516,9667.55851393293,9860,0,70,277382,27353232440,173460
p1109,2011-01-14,9790,9860,9643.85867692227,9728.78309287715,9622.13382632916,9712.9832015367,9810,-24,-50,192084,18845476120,163812
p1109,2011-01-17,9836,9810,9677.43344602071,9709.03322870159,9588.55905723072,9641.88369050471,9778,-46,-32,237124,23187880320,164740
p1109,2011-01-18,9764,9778,9600.40897573605,9657.68358184516,9523.3845054514,9598.4339893185,9704,-58,-74,204972,19891997200,157104
p1109,2011-01-19,9720,9704,9637.9337176696,9736.68303854737,9612.25889424139,9732.73306571225,9804,152,100,182388,17883153560,158842
p1109,2011-01-20,9856,9804,9677.43344602071,9766.30783481069,9647.80864975738,9711.00821511915,9838,30,34,211524,20810621400,160294
p1109,2011-01-21,9834,9838,9647.80864975738,9760.38287555803,9647.80864975738,9732.73306571225,9838,18,0,227258,22358495200,166266
p1109,2011-01-24,9856,9838,9774.20778048092,10032.9310011806,9774.20778048092,9882.83203344645,10062,170,224,320304,32231988280,186228
p1109,2011-01-25,10008,10062,9843.33230509535,9863.0821692709,9669.53350035049,9671.50848676804,9888,-268,-174,220190,21776549640,178036
p1109,2011-01-26,9794,9888,9566.83420663761,9566.83420663761,9189.61180088456,9466.1098993423,9542,-302,-346,243932,23277735480,158542
p1109,2011-01-27,9586,9542,9590.53404364828,9635.95873125205,9501.65965485829,9553.00930171473,9686,132,144,174380,16892209640,162010
p1109,2011-01-28,9674,9686,9501.65965485829,9602.38396215361,9501.65965485829,9560.90924738495,9688,-4,2,128198,12420094400,153958
p1109,2011-01-31,9682,9688,9586.58407081317,9752.48292988781,9584.60908439561,9732.73306571225,9830,168,142,108334,10651077200,147058
p1109,2011-02-01,9856,9830,9795.93263107402,9817.65748166713,9734.70805212981,9784.08271256869,9904,78,74,87282,8645863360,141880
p1109,2011-02-09,9908,9904,9884.80701986401,10007.2561777524,9776.18276689847,10003.3062049173,10066,226,162,186386,18765155240,159024
p1109,2011-02-10,10130,10066,10107.9804850478,10167.2300775744,10036.8809740158,10070.4557431142,10232,132,166,176780,18089580520,154778
p1109,2011-02-11,10198,10232,9949.98157164333,10072.4307295318,9949.98157164333,10032.9310011806,10160,-72,-72,158712,16126588680,156268
p1109,2011-02-14,10160,10160,10056.6308381913,10086.2556344546,9934.18168030289,10054.6558517738,10146,22,-14,145110,14724003400,161566
p1109,2011-02-15,10182,10146,9961.83149014867,9999.35623208221,9900.60691120445,9912.45682970978,10084,-108,-62,140688,14186980640,164112
p1109,2011-02-16,10038,10084,9756.43290272292,9772.23279406336,9630.03377199938,9724.83312004204,9842,-236,-242,203074,19987423480,166912
p1109,2011-02-17,9848,9842,9756.43290272292,9799.88260390913,9564.85922022006,9566.83420663761,9818,-154,-24,210282,20646424560,177622
p1109,2011-02-18,9688,9818,9724.83312004204,9736.68303854737,9531.28445112162,9533.25943753918,9754,-164,-64,185922,18136039240,171130
p1109,2011-02-21,9654,9754,9499.68466844073,9560.90924738495,9446.36003516674,9523.3845054514,9642,-110,-112,151608,14619883600,172818
p1109,2011-02-22,9644,9642,9624.10881274672,9665.58352751538,9452.28499441941,9610.28390782383,9698,90,56,255262,24755313400,179398
p1109,2011-02-23,9732,9698,9183.6868416319,9248.86139341122,9013.83800972215,9199.48673297234,9310,-382,-388,209838,19539648480,158012
p1109,2011-02-24,9316,9310,9246.88640699366,9290.33610817988,8946.68847152527,9065.18765657858,9256,-130,-54,198346,18361088440,144418
p1109,2011-02-25,9180,9256,9108.63735776479,9229.11152923567,9098.76242567702,9213.31163789522,9292,74,36,135158,12560882080,133062
p1109,2011-02-28,9330,9292,9323.91087727832,9359.46063279431,9288.36112176233,9337.73578220121,9438,164,146,132556,12511416200,132004
p1109,2011-03-01,9456,9438,9319.96090444321,9341.68575503631,9213.31163789522,9310.08597235543,9400,-10,-38,195288,18360032520,135156
p1109,2011-03-02,9428,9400,9310.08597235543,9485.85976351785,9292.31109459744,9458.20995367208,9512,178,112,221646,21086010800,145736
